DATE_TIME	TIMESTAMP	HEART_RATE	CADENCE	SPEED_SENSOR	SPEED_GPS	SPEED_SMOOTHED	PRESSURE	TEMPERATURE	LATITUDE_6	LONGITUDE_6	ACCURACY_GPS	ALTITUDE_GPS	ALTITUDE_BARO	ALTITUDE_SMOOTHED	DISTANCE_SENSOR	DISTANCE_GPS	BEARING	SLOPE_GPS	SLOPE_SMOOTHED	V_SPEED_GPS	V_SPEED_SMOOTHED
2021-01-08T16:00:03+0100	1610118003541	160			1.74	1.79			47090526	15446551	3	499.21		499.21		1341.71	239.57	4.56	4.02	4.76	4.35
2021-01-08T16:00:04+0100	1610118004529	160			1.78	1.79			47090521	15446529	3	499.29		499.29		1343.47	251.54	4.56	3.90	4.86	4.20
2021-01-08T16:00:05+0100	1610118005529	159			1.87	1.79			47090517	15446505	3	499.34		499.34		1345.34	256.24	2.67	3.61	3.00	3.89
2021-01-08T16:00:06+0100	1610118006522	159			1.81	1.80			47090513	15446482	3	499.41		499.41		1347.13	255.67	3.90	3.44	4.23	3.75
2021-01-08T16:00:07+0100	1610118007540	159			1.69	1.81			47090507	15446461	3	499.48		499.48		1348.86	247.23	4.06	3.28	4.13	3.61
2021-01-08T16:00:08+0100	1610118008528	159			1.85	1.81			47090502	15446438	3	499.52		499.52		1350.69	252.29	2.19	3.11	2.43	3.50
2021-01-08T16:00:09+0100	1610118009545	159			1.80	1.84			47090497	15446415	3	499.59		499.59		1352.51	252.29	3.83	2.82	4.13	3.25
2021-01-08T16:00:10+0100	1610118010545	158			1.84	1.88			47090490	15446393	3	499.65		499.65		1354.35	244.95	3.26	2.62	3.60	3.09
2021-01-08T16:00:11+0100	1610118011563	157			1.87	1.96			47090483	15446370	3	499.68		499.68		1356.26	245.91	1.57	2.54	1.77	3.05
2021-01-08T16:00:12+0100	1610118012544	157			1.98	2.04			47090479	15446345	3	499.74		499.74		1358.20	256.78	3.09	2.32	3.67	2.84
2021-01-08T16:00:13+0100	1610118013523	157			1.94	2.12			47090478	15446320	3	499.79		499.79		1360.10	266.64	2.64	1.98	3.06	2.50
2021-01-08T16:00:14+0100	1610118014533	157			2.32	2.19			47090483	15446290	3	499.83		499.83		1362.44	283.76	1.71	1.79	2.38	2.30
2021-01-08T16:00:15+0100	1610118015537	156			2.31	2.25			47090494	15446264	3	499.86		499.86		1364.75	301.86	1.29	1.48	1.79	1.95
2021-01-08T16:00:16+0100	1610118016578	156			2.29	2.33			47090507	15446239	3	499.91		499.91		1367.14	307.37	2.10	1.22	2.88	1.65
2021-01-08T16:00:17+0100	1610118017533	155			2.30	2.33			47090519	15446216	3	499.95		499.95		1369.33	307.46	1.82	1.08	2.51	1.51
2021-01-08T16:00:18+0100	1610118018546	155			2.35	2.35			47090530	15446189	3	499.98		499.98		1371.71	300.90	1.26	0.77	1.78	1.10
2021-01-08T16:00:19+0100	1610118019546	155			2.39	2.37			47090540	15446161	3	499.98		499.98		1374.11	297.68	0.00	0.51	0.00	0.75
2021-01-08T16:00:20+0100	1610118020547	155			2.34	2.47			47090549	15446133	3	499.98		499.98		1376.45	295.27	0.00	0.30	0.00	0.45
2021-01-08T16:00:21+0100	1610118021531	154			2.41	2.54			47090557	15446104	3	499.98		499.98		1378.82	292.06	0.00	0.13	0.00	0.20
2021-01-08T16:00:22+0100	1610118022565	154			2.45	2.61			47090567	15446074	3	499.98		499.98		1381.35	296.09	0.00	-0.10	0.00	-0.15
2021-01-08T16:00:23+0100	1610118023522	154			2.89	2.69			47090579	15446042	3	499.98		499.98		1384.11	298.85	0.00	-0.29	0.00	-0.45
2021-01-08T16:00:24+0100	1610118024549	154			2.76	2.71			47090591	15446009	3	499.96		499.96		1386.95	298.11	-0.71	-0.45	-1.17	-0.70
2021-01-08T16:00:25+0100	1610118025547	154			2.84	2.71			47090603	15445976	3	499.94		499.94		1389.78	298.11	-0.71	-0.52	-1.20	-0.80
2021-01-08T16:00:26+0100	1610118026530	154			2.80	2.65			47090618	15445947	3	499.92		499.92		1392.54	307.22	-0.73	-0.61	-1.22	-0.95
2021-01-08T16:00:27+0100	1610118027555	154			2.56	2.62			47090635	15445923	3	499.90		499.90		1395.16	316.13	-0.76	-0.67	-1.17	-1.05
2021-01-08T16:00:28+0100	1610118028562	154			2.42	2.56			47090651	15445901	3	499.88		499.88		1397.59	316.89	-0.82	-0.77	-1.19	-1.20
2021-01-08T16:00:29+0100	1610118029558	155			2.52	2.50			47090670	15445883	3	499.86		499.86		1400.11	327.18	-0.80	-0.84	-1.20	-1.30
2021-01-08T16:00:30+0100	1610118030534	155			2.57	2.48			47090688	15445863	3	499.84		499.84		1402.62	322.89	-0.80	-0.87	-1.23	-1.35
2021-01-08T16:00:31+0100	1610118031539	155			2.46	2.52			47090707	15445846	3	499.82		499.82		1405.09	328.65	-0.81	-0.91	-1.19	-1.40
2021-01-08T16:00:32+0100	1610118032556	155			2.49	2.51			47090728	15445833	4	499.79		499.79		1407.63	337.15	-1.18	-0.92	-1.77	-1.40
2021-01-08T16:00:33+0100	1610118033581	155			2.44	2.54			47090748	15445818	4	499.77		499.77		1410.12	332.95	-0.80	-0.91	-1.17	-1.40
2021-01-08T16:00:34+0100	1610118034531	154			2.63	2.56			47090768	15445803	5	499.74		499.74		1412.62	332.95	-1.20	-0.90	-1.89	-1.40
2021-01-08T16:00:35+0100	1610118035534	153			2.49	2.58			47090788	15445788	5	499.72		499.72		1415.12	332.95	-0.80	-0.89	-1.20	-1.40
2021-01-08T16:00:36+0100	1610118036511	153			2.76	2.65			47090810	15445773	5	499.69		499.69		1417.81	335.10	-1.11	-0.87	-1.84	-1.40
2021-01-08T16:00:37+0100	1610118037545	153			2.55	2.67			47090832	15445760	5	499.66		499.66		1420.45	338.08	-1.14	-0.86	-1.74	-1.40
2021-01-08T16:00:38+0100	1610118038545	153			2.63	2.75			47090853	15445744	4	499.64		499.64		1423.08	332.58	-0.76	-0.84	-1.20	-1.40
2021-01-08T16:00:39+0100	1610118039547	153			2.87	2.79			47090877	15445730	4	499.62		499.62		1425.95	338.34	-0.70	-0.82	-1.20	-1.41
2021-01-08T16:00:40+0100	1610118040564	153			2.72	2.88			47090900	15445716	4	499.60		499.60		1428.72	337.49	-0.72	-0.81	-1.18	-1.40
2021-01-08T16:00:41+0100	1610118041570	153			2.96	2.99			47090925	15445702	4	499.58		499.58		1431.70	339.13	-0.67	-0.84	-1.19	-1.50
2021-01-08T16:00:42+0100	1610118042532	153			3.05	3.05			47090949	15445686	4	499.56		499.56		1434.63	335.59	-0.68	-0.86	-1.25	-1.55
2021-01-08T16:00:43+0100	1610118043537	153			3.05	3.11			47090974	15445669	3	499.54		499.54		1437.69	335.16	-0.65	-0.87	-1.19	-1.60
2021-01-08T16:00:44+0100	1610118044528	154			3.33	3.15			47091001	15445651	3	499.51		499.51		1440.99	335.59	-0.91	-0.93	-1.82	-1.75
2021-01-08T16:00:45+0100	1610118045522	154			3.18	3.23			47091027	15445634	3	499.49		499.49		1444.15	336.00	-0.63	-1.00	-1.21	-1.90
2021-01-08T16:00:46+0100	1610118046569	154			3.09	3.25			47091054	15445618	3	499.46		499.46		1447.39	338.03	-0.93	-1.10	-1.72	-2.10
2021-01-08T16:00:47+0100	1610118047572	154			3.23	3.23			47091081	15445602	3	499.42		499.42		1450.63	338.03	-1.24	-1.16	-2.39	-2.25
2021-01-08T16:00:48+0100	1610118048536	154			3.49	3.26			47091109	15445585	3	499.38		499.38		1454.00	337.54	-1.19	-1.26	-2.49	-2.45
2021-01-08T16:00:49+0100	1610118049558	153			3.17	3.29			47091136	15445569	3	499.34		499.34		1457.23	338.03	-1.24	-1.33	-2.35	-2.59
2021-01-08T16:00:50+0100	1610118050571	153			3.25	3.30			47091164	15445555	3	499.29		499.29		1460.52	341.20	-1.52	-1.38	-2.96	-2.70
2021-01-08T16:00:51+0100	1610118051559	153			3.37	3.25			47091193	15445544	3	499.24		499.24		1463.85	345.52	-1.50	-1.43	-3.04	-2.79
2021-01-08T16:00:52+0100	1610118052538	153			3.21	3.23			47091221	15445538	3	499.18		499.18		1467.00	351.70	-1.91	-1.49	-3.68	-2.91
2021-01-08T16:00:53+0100	1610118053558	153			3.29	3.26			47091251	15445533	3	499.13		499.13		1470.36	353.53	-1.49	-1.49	-2.94	-2.90
2021-01-08T16:00:54+0100	1610118054553	152			3.19	3.24			47091279	15445525	3	499.07		499.07		1473.53	348.99	-1.89	-1.49	-3.62	-2.85
2021-01-08T16:00:55+0100	1610118055568	153			3.09	3.21			47091305	15445509	3	499.02		499.02		1476.66	337.27	-1.60	-1.49	-2.96	-2.80
2021-01-08T16:00:56+0100	1610118056542	153			3.43	3.18			47091331	15445487	3	498.97		498.97		1480.00	330.05	-1.50	-1.46	-3.08	-2.71
2021-01-08T16:00:57+0100	1610118057544	154			3.26	3.11			47091358	15445470	3	498.93		498.93		1483.27	336.80	-1.22	-1.44	-2.40	-2.60
2021-01-08T16:00:58+0100	1610118058538	154			3.01	3.05			47091382	15445452	3	498.88		498.88		1486.26	332.95	-1.67	-1.34	-3.02	-2.40
2021-01-08T16:00:59+0100	1610118059556	154			3.11	2.93			47091407	15445432	3	498.84		498.84		1489.43	331.42	-1.26	-1.32	-2.36	-2.30
2021-01-08T16:01:00+0100	1610118060535	155			2.79	2.79			47091427	15445411	3	498.81		498.81		1492.16	324.44	-1.10	-1.21	-1.84	-2.10
2021-01-08T16:01:01+0100	1610118061548	154			2.69	2.74			47091444	15445385	3	498.78		498.78		1494.89	313.84	-1.10	-1.13	-1.78	-1.95
2021-01-08T16:01:02+0100	1610118062532	154			2.70	2.65			47091462	15445362	3	498.75		498.75		1497.54	318.98	-1.13	-1.05	-1.83	-1.80
2021-01-08T16:01:03+0100	1610118063559	154			2.45	2.68			47091481	15445344	3	498.72		498.72		1500.06	327.18	-1.19	-0.97	-1.75	-1.65
2021-01-08T16:01:04+0100	1610118064536	154			2.73	2.72			47091504	15445334	3	498.70		498.70		1502.72	343.51	-0.75	-0.86	-1.23	-1.45
2021-01-08T16:01:05+0100	1610118065549	154			2.56	2.75			47091527	15445328	3	498.67		498.67		1505.32	349.93	-1.15	-0.77	-1.78	-1.30
2021-01-08T16:01:06+0100	1610118066534	155			2.94	2.86			47091553	15445327	3	498.65		498.65		1508.21	358.50	-0.69	-0.65	-1.22	-1.10
2021-01-08T16:01:07+0100	1610118067552	155			2.95	2.88			47091580	15445326	3	498.63		498.63		1511.22	358.56	-0.67	-0.54	-1.18	-0.90
2021-01-08T16:01:08+0100	1610118068559	155			2.89	2.93			47091606	15445322	3	498.61		498.61		1514.12	354.02	-0.69	-0.42	-1.19	-0.70
2021-01-08T16:01:09+0100	1610118069535	155			3.10	2.92			47091633	15445317	3	498.60		498.60		1517.15	352.81	-0.33	-0.27	-0.61	-0.45
2021-01-08T16:01:10+0100	1610118070557	155			2.85	2.87			47091659	15445312	3	498.59		498.59		1520.07	352.54	-0.34	-0.15	-0.59	-0.25
2021-01-08T16:01:11+0100	1610118071570	155			2.88	2.84			47091685	15445307	3	498.58		498.58		1522.98	352.54	-0.34	0.00	-0.59	0.00
2021-01-08T16:01:12+0100	1610118072552	155			2.84	2.77			47091710	15445304	3	498.59		498.59		1525.77	355.33	0.36	0.12	0.61	0.20
2021-01-08T16:01:13+0100	1610118073547	155			2.68	2.73			47091734	15445305	3	498.60		498.60		1528.44	1.62	0.37	0.27	0.60	0.45
2021-01-08T16:01:14+0100	1610118074532	155			2.71	2.68			47091758	15445307	3	498.61		498.61		1531.11	3.25	0.37	0.43	0.61	0.70
2021-01-08T16:01:15+0100	1610118075546	155			2.65	2.63			47091782	15445311	3	498.63		498.63		1533.80	6.47	0.74	0.56	1.18	0.90
2021-01-08T16:01:16+0100	1610118076549	155			2.59	2.60			47091805	15445317	3	498.65		498.65		1536.40	10.07	0.77	0.70	1.20	1.10
2021-01-08T16:01:17+0100	1610118077556	155			2.58	2.56			47091828	15445323	3	498.67		498.67		1538.99	10.07	0.77	0.83	1.19	1.30
2021-01-08T16:01:18+0100	1610118078534	155			2.54	2.55			47091850	15445329	3	498.69		498.69		1541.48	10.52	0.80	0.90	1.23	1.40
2021-01-08T16:01:19+0100	1610118079526	155			2.51	2.51			47091872	15445335	3	498.72		498.72		1543.97	10.52	1.21	0.96	1.81	1.50
2021-01-08T16:01:20+0100	1610118080557	155			2.51	2.54			47091895	15445340	3	498.75		498.75		1546.56	8.42	1.16	1.02	1.75	1.60
2021-01-08T16:01:21+0100	1610118081530	154			2.56	2.57			47091917	15445346	3	498.78		498.78		1549.04	10.52	1.21	1.07	1.85	1.70
2021-01-08T16:01:22+0100	1610118082581	154			2.38	2.62			47091939	15445353	3	498.81		498.81		1551.55	12.22	1.20	1.13	1.71	1.80
2021-01-08T16:01:23+0100	1610118083550	154			2.73	2.68			47091962	15445362	3	498.84		498.84		1554.19	14.92	1.13	1.17	1.86	1.90
2021-01-08T16:01:24+0100	1610118084536	153			2.78	2.75			47091985	15445375	3	498.87		498.87		1556.93	21.05	1.09	1.22	1.83	2.00
2021-01-08T16:01:25+0100	1610118085536	153			2.80	2.82			47092008	15445390	3	498.90		498.90		1559.73	23.94	1.07	1.24	1.80	2.05
2021-01-08T16:01:26+0100	1610118086545	153			2.84	2.88			47092031	15445407	3	498.93		498.93		1562.60	26.71	1.05	1.23	1.78	2.05
2021-01-08T16:01:27+0100	1610118087535	153			2.96	2.88			47092054	15445426	3	498.97		498.97		1565.53	29.35	1.36	1.22	2.42	2.05
2021-01-08T16:01:28+0100	1610118088562	153			2.79	2.91			47092077	15445443	3	499.01		499.01		1568.39	26.71	1.40	1.22	2.34	2.06
2021-01-08T16:01:29+0100	1610118089533	153			3.12	2.90			47092101	15445462	3	499.05		499.05		1571.42	28.32	1.32	1.21	2.47	2.05
2021-01-08T16:01:30+0100	1610118090540	153			2.78	2.84			47092124	15445477	3	499.09		499.09		1574.22	23.94	1.43	1.22	2.38	2.05
2021-01-08T16:01:31+0100	1610118091528	153			2.96	2.82			47092149	15445489	3	499.13		499.13		1577.15	18.10	1.37	1.21	2.43	2.05
2021-01-08T16:01:32+0100	1610118092543	153			2.78	2.75			47092173	15445501	3	499.16		499.16		1579.97	18.80	1.06	1.21	1.77	2.05
2021-01-08T16:01:33+0100	1610118093528	153			2.65	2.74			47092195	15445513	3	499.19		499.19		1582.58	20.37	1.15	1.18	1.83	1.99
2021-01-08T16:01:34+0100	1610118094530	153			2.64	2.73			47092218	15445522	3	499.22		499.22		1585.22	14.92	1.13	1.15	1.80	1.95
2021-01-08T16:01:35+0100	1610118095554	152			2.70	2.77			47092241	15445536	3	499.25		499.25		1587.99	22.51	1.08	1.15	1.76	1.95
2021-01-08T16:01:36+0100	1610118096534	152			2.68	2.78			47092262	15445552	3	499.28		499.28		1590.62	27.42	1.14	1.10	1.84	1.85
2021-01-08T16:01:37+0100	1610118097531	152			2.93	2.85			47092284	15445573	3	499.31		499.31		1593.54	33.02	1.03	1.08	1.81	1.80
2021-01-08T16:01:38+0100	1610118098530	152			3.01	2.88			47092305	15445598	3	499.34		499.34		1596.54	39.02	1.00	1.08	1.80	1.80
2021-01-08T16:01:39+0100	1610118099569	153			2.72	2.86			47092325	15445621	3	499.37		499.37		1599.37	38.06	1.06	1.07	1.73	1.80
2021-01-08T16:01:40+0100	1610118100548	153			3.08	2.83			47092348	15445642	3	499.40		499.40		1602.38	31.87	1.00	1.09	1.84	1.85
2021-01-08T16:01:41+0100	1610118101546	153			2.84	2.80			47092370	15445661	3	499.44		499.44		1605.22	30.45	1.41	1.08	2.40	1.85
2021-01-08T16:01:42+0100	1610118102533	153			2.60	2.83			47092390	15445678	3	499.46		499.46		1607.79	30.06	0.78	1.10	1.22	1.90
2021-01-08T16:01:43+0100	1610118103544	153			2.71	2.82			47092411	15445697	3	499.49		499.49		1610.53	31.63	1.09	1.12	1.78	1.95
2021-01-08T16:01:44+0100	1610118104530	153			2.84	2.85			47092433	15445715	3	499.52		499.52		1613.33	29.12	1.07	1.15	1.83	2.00
2021-01-08T16:01:45+0100	1610118105547	153			2.92	2.92			47092456	15445735	3	499.55		499.55		1616.30	30.63	1.01	1.18	1.77	2.05
2021-01-08T16:01:46+0100	1610118106544	152			2.98	2.96			47092479	15445755	3	499.59		499.59		1619.27	30.63	1.35	1.22	2.41	2.10
2021-01-08T16:01:47+0100	1610118107545	152			3.05	2.97			47092502	15445777	3	499.62		499.62		1622.33	33.07	0.98	1.22	1.80	2.10
2021-01-08T16:01:48+0100	1610118108535	152			3.00	2.96			47092525	15445797	3	499.66		499.66		1625.30	30.63	1.35	1.27	2.42	2.20
2021-01-08T16:01:49+0100	1610118109539	153			2.98	2.93			47092549	15445815	3	499.70		499.70		1628.29	27.05	1.33	1.30	2.39	2.25
2021-01-08T16:01:50+0100	1610118110550	153			2.87	2.89			47092573	15445830	3	499.74		499.74		1631.20	23.05	1.38	1.37	2.37	2.34
2021-01-08T16:01:51+0100	1610118111547	153			2.87	2.84			47092596	15445847	3	499.78		499.78		1634.06	26.71	1.40	1.43	2.41	2.45
2021-01-08T16:01:52+0100	1610118112548	153			2.80	2.79			47092618	15445865	3	499.82		499.82		1636.86	29.12	1.43	1.48	2.40	2.50
2021-01-08T16:01:53+0100	1610118113532	153			2.83	2.75			47092639	15445885	3	499.86		499.86		1639.64	32.96	1.44	1.53	2.44	2.55
2021-01-08T16:01:54+0100	1610118114529	154			2.67	2.75			47092660	15445902	3	499.90		499.90		1642.31	28.86	1.50	1.58	2.41	2.60
2021-01-08T16:01:55+0100	1610118115534	154			2.72	2.72			47092682	15445918	3	499.94		499.94		1645.04	26.34	1.47	1.63	2.39	2.65
2021-01-08T16:01:56+0100	1610118116572	155			2.60	2.65			47092704	15445933	3	499.99		499.99		1647.73	24.90	1.85	1.68	2.89	2.70
2021-01-08T16:01:57+0100	1610118117531	155			2.89	2.63			47092727	15445947	3	500.04		500.04		1650.50	22.51	1.81	1.72	3.13	2.75
2021-01-08T16:01:58+0100	1610118118536	155			2.62	2.62			47092749	15445960	3	500.09		500.09		1653.14	21.91	1.90	1.75	2.99	2.80
2021-01-08T16:01:59+0100	1610118119542	156			2.44	2.59			47092770	15445970	3	500.13		500.13		1655.59	17.96	1.63	1.78	2.39	2.85
2021-01-08T16:02:00+0100	1610118120550	157			2.54	2.58			47092792	15445980	3	500.18		500.18		1658.16	17.20	1.95	1.83	2.98	2.95
2021-01-08T16:02:01+0100	1610118121520	157			2.64	2.60			47092813	15445994	3	500.23		500.23		1660.72	24.41	1.95	1.88	3.09	3.05
2021-01-08T16:02:02+0100	1610118122561	158			2.43	2.67			47092833	15446010	3	500.28		500.28		1663.25	28.57	1.97	1.89	2.88	3.10
2021-01-08T16:02:03+0100	1610118123543	158			2.82	2.75			47092856	15446024	3	500.33		500.33		1666.02	22.51	1.81	1.90	3.05	3.15
2021-01-08T16:02:04+0100	1610118124547	159			2.74	2.80			47092880	15446033	3	500.38		500.38		1668.77	14.32	1.82	1.90	2.99	3.19
2021-01-08T16:02:05+0100	1610118125542	159			2.84	2.87			47092905	15446040	3	500.43		500.43		1671.60	10.79	1.77	1.94	3.02	3.30
2021-01-08T16:02:06+0100	1610118126511	160			3.07	2.93			47092931	15446049	3	500.49		500.49		1674.57	13.26	2.02	1.93	3.72	3.30
2021-01-08T16:02:07+0100	1610118127517	161			2.91	2.99			47092956	15446061	4	500.55		500.55		1677.50	18.10	2.05	1.94	3.58	3.34
2021-01-08T16:02:08+0100	1610118128581	161			2.82	3.01			47092981	15446076	3	500.61		500.61		1680.50	22.22	2.00	1.92	3.38	3.35
2021-01-08T16:02:09+0100	1610118129547	161			3.24	2.96			47093007	15446092	3	500.67		500.67		1683.64	22.73	1.91	1.92	3.73	3.35
2021-01-08T16:02:10+0100	1610118130557	162			3.08	2.96			47093033	15446107	3	500.73		500.73		1686.74	21.44	1.93	1.95	3.56	3.40
2021-01-08T16:02:11+0100	1610118131536	162			2.99	2.94			47093058	15446119	3	500.79		500.79		1689.67	18.10	2.05	1.96	3.68	3.40
2021-01-08T16:02:12+0100	1610118132541	163			2.75	2.87			47093081	15446133	3	500.84		500.84		1692.44	22.51	1.81	1.95	2.99	3.34
2021-01-08T16:02:13+0100	1610118133541	163			2.90	2.82			47093105	15446148	3	500.90		500.90		1695.34	23.05	2.07	1.94	3.60	3.29
2021-01-08T16:02:14+0100	1610118134558	163			2.72	2.77			47093127	15446165	3	500.95		500.95		1698.10	27.75	1.81	1.94	2.95	3.25
2021-01-08T16:02:15+0100	1610118135548	163			2.76	2.74			47093149	15446181	3	501.00		501.00		1700.83	26.34	1.83	1.92	3.03	3.15
2021-01-08T16:02:16+0100	1610118136544	163			2.78	2.70			47093172	15446195	3	501.06		501.06		1703.60	22.51	2.17	1.91	3.61	3.05
2021-01-08T16:02:17+0100	1610118137540	164			2.70	2.65			47093195	15446206	3	501.11		501.11		1706.29	18.04	1.86	1.88	3.01	2.95
2021-01-08T16:02:18+0100	1610118138549	164			2.56	2.61			47093218	15446211	3	501.16		501.16		1708.87	8.42	1.93	1.86	2.97	2.85
2021-01-08T16:02:19+0100	1610118139540	164			2.71	2.52			47093242	15446215	3	501.21		501.21		1711.56	6.47	1.86	1.84	3.03	2.75
2021-01-08T16:02:20+0100	1610118140573	164			2.38	2.45			47093264	15446218	3	501.26		501.26		1714.02	5.30	2.04	1.81	2.90	2.64
2021-01-08T16:02:21+0100	1610118141538	164			2.55	2.38			47093286	15446221	3	501.30		501.30		1716.47	5.30	1.63	1.78	2.49	2.55
2021-01-08T16:02:22+0100	1610118142540	164			2.24	2.28			47093306	15446225	3	501.34		501.34		1718.72	7.75	1.78	1.71	2.40	2.40
2021-01-08T16:02:23+0100	1610118143540	164			2.29	2.22			47093326	15446232	3	501.38		501.38		1721.00	13.40	1.75	1.66	2.40	2.30
2021-01-08T16:02:24+0100	1610118144560	164			2.10	2.15			47093345	15446237	3	501.41		501.41		1723.15	10.16	1.40	1.66	1.76	2.30
2021-01-08T16:02:25+0100	1610118145553	164			2.13	2.15			47093364	15446238	3	501.45		501.45		1725.26	2.05	1.89	1.67	2.42	2.30
2021-01-08T16:02:26+0100	1610118146591	165			2.05	2.17			47093383	15446235	3	501.48		501.48		1727.39	353.86	1.41	1.64	1.73	2.25
2021-01-08T16:02:27+0100	1610118147547	165			2.11	2.24			47093401	15446232	3	501.51		501.51		1729.40	353.53	1.49	1.67	1.88	2.30
2021-01-08T16:02:28+0100	1610118148546	165			2.23	2.29			47093421	15446232	3	501.54		501.54		1731.63	0.00	1.35	1.66	1.80	2.30
2021-01-08T16:02:29+0100	1610118149526	165			2.43	2.35			47093442	15446238	3	501.57		501.57		1734.01	11.01	1.26	1.65	1.84	2.30
2021-01-08T16:02:30+0100	1610118150545	165			2.49	2.42			47093464	15446247	3	501.62		501.62		1736.55	15.56	1.97	1.70	2.94	2.40
2021-01-08T16:02:31+0100	1610118151553	165			2.47	2.47			47093486	15446253	3	501.67		501.67		1739.03	10.52	2.01	1.75	2.98	2.51
2021-01-08T16:02:32+0100	1610118152588	165			2.39	2.47			47093508	15446258	3	501.71		501.71		1741.51	8.80	1.62	1.83	2.32	2.66
2021-01-08T16:02:33+0100	1610118153552	165			2.54	2.48			47093530	15446259	3	501.76		501.76		1743.96	1.77	2.04	1.91	3.11	2.80
2021-01-08T16:02:34+0100	1610118154538	165			2.48	2.49			47093552	15446259	3	501.80		501.80		1746.40	0.00	1.64	2.03	2.43	3.01
2021-01-08T16:02:35+0100	1610118155541	165			2.44	2.48			47093574	15446260	3	501.84		501.84		1748.85	1.77	1.63	2.14	2.39	3.15
2021-01-08T16:02:36+0100	1610118156552	165			2.57	2.47			47093597	15446266	3	501.89		501.89		1751.45	10.07	1.92	2.24	2.97	3.30
2021-01-08T16:02:37+0100	1610118157529	165			2.52	2.47			47093619	15446270	3	501.95		501.95		1753.91	7.06	2.43	2.34	3.68	3.45
2021-01-08T16:02:38+0100	1610118158565	165			2.36	2.43			47093641	15446271	3	502.01		502.01		1756.36	1.77	2.45	2.47	3.47	3.66
2021-01-08T16:02:39+0100	1610118159526	165			2.43	2.42			47093662	15446269	3	502.07		502.07		1758.70	356.29	2.56	2.61	3.75	3.86
2021-01-08T16:02:40+0100	1610118160523	165			2.48	2.43			47093684	15446264	3	502.14		502.14		1761.18	351.20	2.83	2.73	4.21	4.00
2021-01-08T16:02:41+0100	1610118161545	165			2.24	2.46			47093704	15446257	3	502.20		502.20		1763.46	346.60	2.62	2.83	3.52	4.10
2021-01-08T16:02:42+0100	1610118162555	165			2.46	2.47			47093726	15446251	3	502.28		502.28		1765.95	349.48	3.22	2.95	4.75	4.21
2021-01-08T16:02:43+0100	1610118163550	165			2.60	2.42			47093749	15446246	3	502.36		502.36		1768.53	351.58	3.09	2.97	4.82	4.20
2021-01-08T16:02:44+0100	1610118164556	164			2.52	2.40			47093771	15446237	3	502.44		502.44		1771.07	344.44	3.15	3.03	4.77	4.26
2021-01-08T16:02:45+0100	1610118165529	164			2.50	2.34			47093792	15446228	3	502.53		502.53		1773.51	343.73	3.70	3.07	5.55	4.30
2021-01-08T16:02:46+0100	1610118166529	164			2.20	2.29			47093811	15446220	3	502.60		502.60		1775.70	344.00	3.19	3.05	4.20	4.25
2021-01-08T16:02:47+0100	1610118167537	164			2.12	2.24			47093830	15446216	3	502.66		502.66		1777.84	351.84	2.81	3.07	3.57	4.31
2021-01-08T16:02:48+0100	1610118168533	164			2.13	2.20			47093849	15446213	3	502.73		502.73		1779.96	353.86	3.29	3.04	4.22	4.26
2021-01-08T16:02:49+0100	1610118169521	164			2.26	2.22			47093869	15446210	3	502.79		502.79		1782.20	354.17	2.68	3.04	3.64	4.25
